reg,zona,pacto,partido,cupo,orden,nombre,nombre_full,edad,sexo,profesion,web,x,facebook,instagram,tiktok,texto,cargos,elecciones,tag,foto,id_foto,patrimonio
IX,6023,E,AMA,AMA,77,Isadora Reynolds,Isadora Alejandra Reynolds Cavallieri,38,M,Licenciada en Letras,www.isadorareynolds.cl,,isadora.reynolds,isadora_reynolds,,"Académica universitaria, fue presidenta de Libres y ha impulsado la plataforma VeraVox. Licenciada en Letras Inglesas en la U. Católica, magíster en Lingüística Aplicada y doctora en Lingüística en la U. de Melbourne.",x,x,N,Y,5953,1504161
IX,6023,E,AMA,AMA,78,Miguel Ángel Cortés,Miguel Ángel Cortés Ibarra,45,H,Trabajador Social,www.miguelcortes.cl,,miguel.cortesibarra.9,miguelcortesibarra,,Ex candidato a alcalde de Temuco. Director fundador de La Voz TV. Licenciado en Trabajo Social del IP La Araucana. Se ha desarrollado como trabajador independiente en producciones de eventos y comunicaciones digitales.,x,2024;R;Cautín I;X;AMA;3563;1.82|2021;D;23;X;IND;2768;1.15|2021;A;Temuco;X;IND;5688;6.80|2012;C;Temuco;X;DC;1131;1.49,P,Y,5954,1505328
IX,6023,E,AMA,AMA,79,Soledad Burgos,Carmen Soledad Burgos Martínez,39,M,,,,solburgos2022,solburgos2022,,Ex candidata a concejala por Villarrica.,x,2024;C;Villarrica;X;AMA;407;1.03,N,Y,5955,1506129
IX,6023,E,AMA,AMA,80,Sergio Yáñez,Sergio Héctor Yáñez Reveco,60,H,Administrador de Empresas,,,sergioyanezdiputado23,sergioyanezdiputado23,,Emprendedor en el sector gastronómico y gestor comercial. Administrador de Empresas del AIEP.,x,x,N,Y,5956,1505941
IX,6023,E,AMA,AMA,81,Solange Carmine,Solange Noel Carmine Rojas,60,M,Abogada,,,solange.carmine,solangecarminer,,Ex concejala de Temuco. Abogada de la U. Gabriela Mistral. Ha sido jefa de la Unidad Jurídica del Minvu en La Araucanía.,2012-2021;C;Temuco,2023;J;Araucanía;X;IND;20818;3.90|2020;Z;Temuco;X;IND;2925;34.72|2016;C;Temuco;G;RN;5171;9.58|2012;C;Temuco;G;RN;4573;6.01,P,Y,5957,
IX,6023,I,PDG,PDG,82,Flor Contreras,Flor Rossany Contreras Vivallo,55,M,Ingeniera en Administración de Empresas,,,profile.php?id=100090649630211,florcontrerasvivallo,florcontrerasvivallo,Ha trabajado en la Fundación Tierra de Esperanza y en World Vision Chile. Administradora de Empresas de la U. Arturo Prat. Ex candidata al Consejo Constitucional.,x,2024;R;Cautín I;X;PDG;2178;1.11|2023;J;Araucanía;X;PDG;5815;1.09,P,Y,5958,1504790
IX,6023,I,PDG,PDG,83,Orlando Machefert,Orlando Christian Machefert Inostroza,55,H,Trabajador Social,,,orlando.machefert,orlando_machefert,,Empresario transportista. Ha sido candidato a core y a diputado. Miembro fundador del PDG. Fue vicepresidente de la Sociedad de Rescate y Promoción de Jóvenes en Situación de Calle.,x,2024;R;Cautín II;X;PDG;3873;1.60|2021;D;8;X;PDG;2043;0.43,O,Y,5959,1505893
IX,6023,I,PDG,PDG,84,Cristian Muñoz,Cristian Aliro Muñoz Garrido,51,H,Administrador de Empresas,,,cristian.munozgarrido,cmunozd23,,Ha sido presidente del Movimiento Chile Digno.,x,2021;D;23;X;IND;858;0.36,O,Y,5960,1505644
IX,6023,I,PDG,PDG,85,Hernán Coñomán,Hernán Gonzalo Coñomán Lepimán,43,H,Trabajador Social,,,hernan.gonzalo.conoman,hernanconoman_cl,hernangonzalocoom,Ex candidato a alcalde de Nueva Imperial.,x,2024;A;Nueva Imperial;X;PDG;815;3.20,P,Y,5961,1505075
IX,6023,I,PDG,PDG,86,Robinson Illanes,Robinson Darío Illanes Acuña,45,H,,,,robinson.illanes.14623,robinson_diputado_xlaraucania,,Fue candidato a concejal por Pucón. Emprendedor en el rubro de la contrucción.,x,2024;C;Pucón;X;PDG;81;0.38,P,Y,5962,1505287
IX,6023,I,PDG,PDG,87,Jessica Antilef,Jessica Lorena Antilef Lincolao,50,M,,,LincJessica,,,,,x,x,N,Y,5963,1505736
IX,6023,I,PDG,PDG,88,María Yáñez,María Delia Yáñez Barrera,50,M,,,,mariadelia.yanezbarrera,,,"Ex candidata a concejala por Perquenco, ha sido dirigenta vecinal en la misma comuna.",x,2024;C;Perquenco;X;PDG;61;1.09,P,Y,5964,1504751
IX,6023,I,PDG,PDG,89,Américo Muñoz,Américo Arlin Muñoz Beltrán,57,H,Ingeniero Comercial,,,americo.a.beltran,munoz.americo,,,x,x,N,Y,5965,1506082
IX,6023,J,EVO,EVO,90,Tomás Kast,Tomás Walter Rafael Kast Sommerhoff,46,H,Ingeniero Comercial,tomaskast.com,tomaskast,profile.php?id=100061028426730,tomaskast,,Ex concejal de Vitacura en un período. Empresario en el rubro del turismo aventura.,2021-2024;C;Vitacura,2021;C;Vitacura;G;EVO;4503;8.23,P,Y,5966,1504931
IX,6023,J,IND,EVO,91,Claudia Salas,Claudia Johanna Salas Melinao,52,M,Ingeniera en Administración Empresarial,claudiasalasmelinaodiputada.cl,,profile.php?id=61579586438380,clausalas11,claudia.salas.mel,Ha sido dirigente deportiva en Unión Temuco y Deportes Temuco. Previamente trabajó en administración en el sector agrícola.,x,x,N,Y,5967,1505757
IX,6023,J,IND,DEM,92,Ignacia Gómez,María Ignacia Gómez Martínez,44,M,Abogada,,,IgnaciaGomezMar,ignaciagomezm,,"Abogada de la U. Diego Portales, magíster en Derecho Económico. Fue candidata al Consejo Constitucional.",x,2021;D;11;X;CIU;4948;1.20,O,Y,5968,1505595
IX,6023,J,IND,DEM,93,Axel González,Axel Gregorio González Manquein,45,H,Profesor de Educación Física,,,eyexel.gym,axelgonzalezmanquein,,Ex candidato a concejal por Temuco y a core por Cautín I. Deportista e instructor de artes marciales. Creador del medio de difusión Liga Deportes.,x,2024;C;Temuco;X;IND;2752;1.77|2021;R;Cautín I;X;IND;1332;1.03|2021;C;Temuco;X;IND;1008;1.26,P,Y,5969,1505283
IX,6023,J,UDI,UDI,94,Genoveva Sepúlveda,Genoveva de las Mercedes Sepúlveda Venegas,82,M,Técnica Universitaria en Administración de Empresas,,,genovevasepulvedavenegas,genovevasepulvedavenegas,,Fue core de La Araucanía por Cautín I y presidenta del Consejo Regional. Ex concejala de Temuco en múltiples períodos.,2014-2024;R;Cautín|1992-2012;C;Temuco,2021;R;Cautín I;G;IND;7668;5.96|2017;R;Cautín I;G;UDI;12065;10.63|2013;R;Cautín I;G;UDI;9932;8.74|2012;A;Temuco;X;IND;4518;5.67|2008;C;Temuco;G;RN;17843;21.45|2004;C;Temuco;G;RN;12028;14.70|2000;M;Temuco;G;RN;3957;4.24|1996;M;Temuco;G;RN;1729;1.89|1992;M;Temuco;G;RN;2546;2.36,P,Y,5970,1504845
IX,6023,J,UDI,UDI,95,Germán Vergara,Germán Antonio Vergara Lagos,65,H,Administrador de Empresas,,,germanenvillarrica,german.vergaral,,"Ex alcalde de Villarrica, donde también fue concejal.",2021-2024;A;Villarrica|2008-2021;C;Villarrica,2024;A;Villarrica;X;IND;12639;27.51|2021;A;Villarrica;G;IND;6122;32.66|2016;C;Villarrica;G;RN;1981;13.52|2012;C;Villarrica;G;RN;2879;16.48|2008;C;Villarrica;G;RN;2211;10.77,P,Y,5971,1504464
IX,6023,J,RN,RN,96,René Manuel García,René Manuel García García,75,H,Perito Agrícola,,,diputadogarcia,renemanuelgarcia,renemanuelgarciadiputado,Ex diputado por La Araucanía durante ocho periodos consecutivos (1990-2022). Perito Agrícola del Instituto Superior de Agrilcutra Adolfo Matthei de Osorno.,2018-2022;D;Distrito 23|1990-2018;D;Distrito 52,2024;A;Cunco;X;RN;3170;21.66|2017;D;23;G;RN;23118;10.29|2013;D;52;G;RN;14372;23.73|2009;D;52;G;RN;20726;30.66|2005;D;52;G;RN;24453;37.32|2001;D;52;G;RN;23370;38.43|1997;D;52;G;RN;24752;45.57|1993;D;52;G;RN;24914;39.45|1989;D;52;G;RN;18305;29.24,E,Y,5972,1504643
IX,6023,J,RN,RN,97,Pedro Durán,Pedro José Durán Sanhueza,60,H,,pedroduran.cl,,pedro.duran.79677,pedroduransanhueza,,"Ligado al mundi radial, ha sido director de Radio Esperanza FM. Fue Concejal de Temuco y candidato a la alcaldía de la comuna.",2008-2021;C;Temuco,2024;A;Temuco;X;RN;67226;36.80|2016;C;Temuco;G;RN;4518;8.37|2012;C;Temuco;G;RN;6304;8.29|2008;C;Temuco;G;RN;5093;6.12,P,Y,5973,1506210
IX,6023,K,REP,REP,98,Stephan Schubert,Stephan Schubert Rubio,47,H,Abogado,,SchubertRubio,schubertdiputado,stephanschubertdiputado,diputadostephanschubert,"Actual diputado por el Distrito 23 de La Araucanía. Abogado de la U. Diego Portales, magíster en Tributación y Derecho de la Empresa. Ha sido académico universitario.",2022-2025;D;23,2021;D;23;G;IND;12788;5.31|2021;V;23;X;IND;9785;6.03,R,Y,5974,1504702
IX,6023,K,REP,REP,99,Cristian Neira,Cristian Andrés Neira Martínez,43,H,Periodista,tudiputadoneira.cl,,cristianportemuco,cristian.neira.araucania,,"Fue core de La Araucanía por Cautín I en un período. Ha sido asesor parlamentario. Periodista de la U. Mayor, magíster en Gestión de Gobierno. Trabajó en medios y ha sido docente universitario.",2022-2024;R;Cautín I,2021;R;Cautín I;G;REP;5464;4.24|2021;C;Temuco;X;REP;2336;2.92,P,Y,5975,1504937
IX,6023,K,PNL,PNL,100,Claudia Stambuk,Claudia María Stambuk Mardones,58,M,,,stambukclau,claudia.stambuk.2025,stambukclaudia,claudia.stambuk,,x,x,N,Y,5976,1504438
IX,6023,K,PNL,PNL,101,Claudia Pichulmán,Claudia Karen Pichulmán Cuadra,43,M,Educadora Diferencial,,,profile.php?id=61580182840729,claudiapichulmancuadra,,Dirigenta del Partido Nacional Libertario en La Araucanía.,x,x,N,Y,5977,1504377
IX,6023,K,PNL,PNL,102,Rodolfo Valenzuela,Rodolfo Alberto Valenzuela Pardo,52,H,Abogado,,R_ValenzuelaP,profile.php?id=61580317295450,rodolfovalenzuelapardo,rodolfo.valenzuela,Oficial (r) de la Armada- Egresó de Derecho de la U. Austral y continuó estudios en la U. Católica de Santiago de Guayaquil. Se ha desempeñado como abogado financiero y asesor legal.,x,x,N,Y,5978,1504935
IX,6023,K,PSC,PSC,103,Miguel Sanzana,Miguel Ulises Sanzana Villablanca,53,H,Profesor de Teología,,,miguel.s.villablanca,miguelsanzanavillablanca,,"Ex candidato a concejal por Temuco. Pastor, es Profesor de Teología. Es uno de los fundadores del hogar Adulam.",x,2024;C;Temuco;X;PSC;2807;1.80,P,Y,5979,1505089
IX,6023,K,IND,PSC,104,José Bravo,José Isafor Bravo Burgos,57,H,Médico Cirujano,,,profile.php?id=61559091461615,doc.josebravo,,Ex alcalde de Padre Las Casas durante dos periodos consecutivos y ex concejal de Freire. Médico Cirujano de la U. de La Frontera.,2012-2021;A;Freire|2008-2012;C;Padre Las Casas,2024;A;Padre Las Casas;X;IND;11209;23.08|2021;A;Freire;X;RN;2594;31.12|2016;A;Freire;G;RN;4647;52.30|2012;A;Freire;G;RN;4815;50.18|2008;C;Padre Las Casas;G;RN;2308;11.78,P,Y,5980,1506165
IX,6023,K,PSC,PSC,105,Jorge Sepúlveda,Jorge Alejandro Sepúlveda Rosales,35,H,Egresado de Derecho,,,JorgeSepulvedaTemuco,jorge_sepulveda_diputado,jorgesepulvedadiputado,Ex candidato a alcalde de Temuco y también postulante al Consejo Constitucional. Egresado de Derecho de la U. Autónoma.,x,2024;A;Temuco;X;PSC;18756;10.27|2023;J;Araucanía;X;IND;38285;7.17|2021;D;21;X;PCC;2479;1.26,O,Y,5981,1506189
XIV,6024,B,FRVS,FRVS,51,Cecilia Bravo,Cecilia Rosa Bravo Moraga,69,M,,www.ceciliabravo.cl,,ceciliarosa.bravomoraga,cecilia.bravo.diputada,,"Ex candidata a concejala por Valdivia. Dirigenta social, ha participado de diversas iniciativas. Ha presidido la Agrupación Parque Urbano y Deportivo Catrico. Directora de la Asociación Comunidad Humedal.",x,2021;C;Valdivia;X;IND;268;0.48,P,Y,5982,1505749
XIV,6024,B,FRVS,FRVS,52,Mario Montecinos,Mario Richard Montecinos Aros,52,H,Técnico en Comercio Exterior,,,mariorichardmontecinosaros,mariorichardmontecinosaros,,Fue candidato a core por Valdivia y a concejal de Paillaco. Asesor en comercio exterior y logística.,x,2024;R;Valdivia;X;FRVS;2740;1.63|2021;C;Paillaco;X;IND;150;1.88,P,Y,5983,1505623
XIV,6024,B,FRVS,FRVS,53,Jova Oporto,Jova Adriana Oporto Valenzuela,64,M,Locutora,,,profile.php?id=61582184848864,jovitaoporto.diputada,,"Ex candidata a concejala de Paillaco. Dirigenta social, activista animalista.",x,2024;C;Paillaco;X;IND;133;0.92,P,Y,5984,1505882
XIV,6024,B,IND,FRVS,54,Yessica Gavilán,Yessica Oriela Gavilán Robles,53,M,Administradora de Empresas,,,ori.gavi,yessica_gavilan_r,,Ex candidata a concejala de Valdivia. Administradora de Empresas de la U. Santo Tomás.,x,2021;C;Valdivia;X;PNC;648;1.15,P,Y,5985,1504661
XIV,6024,B,IND,FRVS,55,Juan Araya,Juan Carlos Araya Mardones,44,H,,,,,,,"Fue candidato a la Convención Constitucional y a concejal de Valdivia. Estudios en Artes en la U. de Chile y de Ciencias Jurídicas en la U. Santo Tomás. Emprendedor, dedicado a la observación astronómica.",x,2024;C;Valdivia;X;IND;404;0.43|2021;V;24;X;IND;1088;0.95|2016;C;Valdivia;X;IND;233;0.61,P,Y,5986,1503988
XIV,6024,C,PS,PS,56,Ana María Bravo,Ana María Bravo Castro,51,M,Abogada,,,diputadabravo,anamariabravodiputada,,Actual diputada por el Distrito 24 de Los Ríos. Fue seremi de Economía de Los Ríos. Abogada de la U. de Chile.,2022-2025;D;24|2014-2018;E;Economía-XIV,2021;D;24;G;PS;1855;1.29,R,Y,5987,1504899
XIV,6024,C,PS,PS,57,Marcos Ilabaca,Marcos Artemio Ilabaca Cerda,55,H,Abogado,,,marcos.ilabaca.cerda.2025,marcosilabaca,,"Actual diputado por el Distrito 24 de Los Ríos. Fue Presidente regional del PS en Los Ríos y concejal de Valdivia. Abogado de la U. Austral, magíster en Gerencia y Políticas Públicas.",2018-2025;D;24|2004-2016;C;Valdivia,2021;D;24;G;PS;35586;24.72|2017;D;24;G;PS;15739;11.29|2016;A;Valdivia;X;PS;17058;43.73|2016;Z;Valdivia;N;PS;2981;46.65|2012;C;Valdivia;G;PS;3977;9.05|2008;C;Valdivia;G;PS;4730;8.61|2004;C;Valdivia;G;PS;6347;11.73|2000;M;Máfil;X;PS;118;3.23,R,Y,5988,1505116
XIV,6024,C,FA,FA,58,Matías Fernández,Matías José Fernández Hartwig,38,H,Odontólogo,matiasporlosrios.cl,,matiasporlosrios,matiasporlosrios,,Ex consejero regional de Los Ríos por Valdivia en dos períodos. Cirujano Dentista de la U. Austral.,2018-2024;R;Valdivia,2021;R;Valdivia;G;CS;4149;3.99|2017;R;Valdivia;G;RD;2461;2.44|2016;C;Valdivia;X;IND;1167;3.05,P,Y,5989,1505260
XIV,6024,C,DC,DC,59,Waldo Flores,Waldo Alejandro Flores Vera,69,H,,,,WaldoFloresVera,floresdiputado2026,,"Ex alcalde de Río Bueno, fue también concejal en la comuna y core por Ranco en tres períodos.",2014-2024;R;Ranco|1996-2008;A;Río Bueno|1994-1996;C;Río Bueno|1992-1994;A;Río Bueno,2021;R;Ranco;G;DC;3435;9.44|2017;R;Ranco;G;DC;3640;10.29|2013;R;Ranco;G;DC;7042;18.57|2012;A;Río Bueno;X;DC;6626;43.01|2008;A;Río Bueno;X;DC;5984;38.83|2004;A;Río Bueno;G;DC;7866;51.68|2000;M;Río Bueno;G;DC;7354;45.88|1996;M;Río Bueno;G;DC;5539;34.10|1992;M;Río Bueno;G;DC;2544;15.62,P,Y,5990,1505601
XIV,6024,C,PPD,PPD,60,Vanessa Huaiquimilla,Vanessa Jacqueline Huaiquimilla Pinochet,38,M,Abogada,huaiquimilla.cl,,VanessaHuaiquimilla,vhuaiquimilla,,"Ex candidata a la Convención Constitucional por el pueblo Mapuche. Fue Seremi de Desarrollo Social en Los Ríos. Abogada de la U. San Sebastián, posee un postítulo en Derecho Penal. Campeona regional de cueca.",2022-2023;E;Desarrollo Social-XIV,2021;D;24;X;IND;5943;4.13|2021;V;Mapuche;X;IND;6277;2.87,O,Y,5991,1505392
XIV,6024,C,PR,PR,61,Lorenna Saldías,Lorenna Fabiola Saldías Yáñez,52,M,Asistente Social,saldiasdiputada.cl,,lorenna.saldias,lorennasaldias,lorenna.saldias3,"Secretaria general del Partido Radical, fue Seremi de Cultura en Los Ríos. Asistente Social, máster en Educación Social y Mediación Intercultural. Comunicadora social y productora audiovisual. Ha sido académica universitaria.",2014-2018;E;Cultura-XIV,x,N,Y,5992,1504566
XIV,6024,I,PDG,PDG,62,Gerardo Lara,Gerardo Efraín Lara Martínez,52,H,Ingeniero en Comercio Internacional,,,profile.php?id=61580795640133,gerardolaram,,"Ex candidato a core por Valdivia. Ingeniero en Comercio Internacional de la U. de Los Lagos y Contador General del I. Comercial, magíster en Gestión Logística. Académico universitario.",x,2024;R;Valdivia;X;PDG;1217;0.73,P,Y,5993,1504131
XIV,6024,I,PDG,PDG,63,Tabina Manque,Tabina Gabriela Manque Manque,38,M,Médica General,,,CandidataBurgos.LosRios,tabinamanque_diputada,,Médica General de la Escuela Latinoamericana de Medicina.,x,2021;D;24;X;PDG;3157;2.19,O,Y,5994,740752
XIV,6024,I,PDG,PDG,64,Felipe Aranda,Felipe Emilio Aranda Saravia,40,H,Profesor de Educación Física,,,,feliarandas,,Profesor de Educación Física de la U. San Sebastián.,x,2021;D;24;X;PDG;1913;1.33,O,Y,5995,1505006
XIV,6024,I,PDG,PDG,65,Andrea Burgos,Valeska Andrea Burgos Vicuña,44,M,,,,,andreaburgos.launion,,Posee estudios de Administración Pública.,x,x,N,Y,5996,1505698
XIV,6024,I,PDG,PDG,66,Marcelo Franco,Marcelo Miguel Franco Franco,49,H,Administrador de Empresas,,,profile.php?id=61579797101753,marcelo.francodiputado,,,x,x,N,Y,5997,1505835
XIV,6024,J,UDI,UDI,67,Gastón von Mühlenbrock,Gastón Alejandro von Mühlenbrock Zamora,70,H,Administrador de Empresas,,,g.amuhlenbrock,gastonvonmuhlenbrockz,,"Actual diputado por el Distrito 24 de Los Ríos. Trabajó para la Odeplan y el Ministerio del Interior. Licenciado en Administración de Empresas de la U. de Chile y Procurador de Derecho de la U. Santo Tomás, magíster en Administración de Empresas (MBA).",2018-2025;D;24|2002-2014;D;54,2021;D;24;G;UDI;13244;9.20|2017;D;24;G;UDI;12542;9.00|2013;D;54;X;UDI;12574;18.16|2009;D;54;G;UDI;19978;25.78|2005;D;54;G;UDI;21751;28.10|2001;D;54;G;IND;23902;31.20,R,Y,5998,1505995
XIV,6024,J,IND,UDI,68,Omar Sabat,Omar Rashid Sabat Guzmán,49,H,Ingeniero Forestal,,,omarsabatguzman,omarsabat,,"Fue alcalde de Valdivia y seremi de Agricultura en la RM, ex candidato a gobernador de Los Ríos. Ingeniero en Gestión Forestal de la U. Tecnológica de Chile Inacap. Fue director de Desarrollo Comunitario de Máfil.",2021-2022;E;Agricultura-RM|2012-2020;A;Valdivia|2004-2012;C;Valdivia,2024;G;Los Ríos;X;IND;85043;32.77|2021;A;Valdivia;X;IND;14016;23.69|2016;A;Valdivia;G;IND;17863;45.79|2012;A;Valdivia;G;IND;22565;50.12|2008;C;Valdivia;G;UDI;12035;21.91|2004;C;Valdivia;G;UDI;6002;11.09,P,Y,5999,1504250
XIV,6024,J,IND,UDI,69,Ann Hunter,Ann Elizabeth Hunter Gutiérrez,47,M,Periodista,,,annelizabeth.huntergutierrez,hunter.ann.e,annhunterg,"Ex Seremi de la Segegob y de Desarrollo Social en Los Ríos, fue directora regional del Servicio Nacional de la Mujer. Periodista de la U. Austral.",2020-2022;E;Desarrollo Social-XIV|2018-2019;E;Segegob-XIV,2017;D;24;X;IND;4071;2.92,O,Y,6000,1504331
XIV,6024,J,RN,RN,70,Karina Silva,Karina Fabiola Silva Fernández,49,M,Abogada,,,karina.silva.94651,laabogadadelpueblo.valdivia,,Ex candidata a core por Valdivia. Fue directora regional de la Junaeb en Biobío y Los Ríos. Abogada de la U. San Sebastián.,x,2024;R;Valdivia;X;RN;3206;1.91,P,Y,6001,1504681
XIV,6024,J,RN,RN,71,Sylvia Yunge,Sylvia Graciela Yunge Wulf,60,M,,,syungew,sylvia.yungewulf,sylvia.yunge,,"Ex core de Los Ríos por Ranco, también fue concejala de Río Bueno. Emprendedora de la región.",2018-2022;R;Ranco|2008-2016;C;Río Bueno,2021;R;Ranco;X;RN;1654;4.54|2017;R;Ranco;G;RN;1664;4.70|2012;C;Río Bueno;G;RN;802;5.41|2008;C;Río Bueno;G;RN;558;3.76,P,Y,6002,1505074
XIV,6024,J,IND,RN,72,Daniel Valenzuela,Daniel Elías Valenzuela Salazar,45,H,Ingeniero Naval,,,daniel.v.salazar.3,danielvalenzuelasalazar,danielvalenzuelasalazar,Ingeniero Naval de la U. Austral.,x,x,N,Y,6003,1505422
XIV,6024,K,PSC,PSC,73,Tamar Muñoz,Tamar Angélica Muñoz Sepúlveda,39,M,Bióloga,,,tamar.munoz.2025,tamarmunozdiputada,,Ex candidata a gobernadora de Los Ríos. Ha sido presidenta regional del PSC en Los Ríos.,x,2024;G;Los Ríos;X;PSC;19033;7.33,P,Y,6004,1506136
XIV,6024,K,PNL,PNL,74,Luis Gaete,Luis Eduardo Gaete Álvarez,44,H,Ingeniero Civil Industrial,,,luis.eduardo.gaete.alvarez,luisgaetelosrios,,Ingeniero Civil Industrial de la U. Técnica Federico Santa María. Director de la cooperativa eléctrica Cooprel.,x,x,N,Y,6005,1504204
XIV,6024,K,REP,REP,75,Leandro Kunstmann,Leandro Jorge Kunstmann Collado,38,H,Médico Veterinario,,lkunstmann,leandro.kunstmann.2025,lkunstmann,leandrokunstmannc,"Ex concejal de Valdivia, fue candidato a alcalde de la comuna. Médico Veterinario de la U. Austral. Emprendedor.",2012-2021;C;Valdivia,2024;A;Valdivia;X;REP;37914;35.67|2021;D;24;X;REP;12835;8.92|2016;C;Valdivia;G;UDI;1998;5.22|2012;C;Valdivia;G;UDI;1785;4.06,O,Y,6006,1504872
XIV,6024,K,REP,REP,76,Paulina Hernández,Paulina Tamara Hernández Valderrama,44,M,Abogada,,abogadahernand,laabogadahernandez,paulina_hernandez_valderrama,,"Ex candidata a core de Los Ríos por Ranco. Abogada de la U. de Concepción, trabajó en el Ministerio de Hacienda.",x,2024;R;Ranco;X;REP;2360;3.74,P,Y,6007,1504310
XIV,6024,X,IND,IND,77,José Antonio Urrutia,José Antonio Juan Enrique Urrutia Riesco,61,H,Abogado,,,joseantonio.urrutia.54,elabogadourrutia,elabogadourrutia,"Ex candidato al Consejo Constitucional. Abogado de la U. de Chile. Académico universitario. Agricultor y jinete de rodeo, miembro de la Federación de Criadores de Caballos Chilenos en Valdivia.",x,2023;J;Los Ríos;X;IND;32912;14.99,P,Y,6008,1503809
X,6025,B,FRVS,FRVS,51,Gustavo Lobos,Gustavo Guillermo Lobos Contreras,51,H,Ingeniero en Prevención de Riesgos,,,gustavo.l.contreras,gustavo.l.contreras,,Ex candidato a concejal en Osorno.,x,2024;C;Osorno;X;FRVS;834;0.89,P,Y,6009,1505490
X,6025,B,IND,FRVS,52,Manuel Rivera,José Manuel Rivera Altamirano,72,H,,manuelriveradiputado.cl,,manuelriveradiputado,manuelriveradiputado,,"Ex consejero regional por Llanquihue, fue también concejal en Puerto Varas.",2014-2024;R;Llanquihue|1996-2004;C;Puerto Varas,2021;R;Llanquihue;G;PS;4683;3.48|2017;R;Llanquihue;G;PS;6965;5.95|2013;R;Llanquihue;G;PS;6771;5.80|2008;A;Puerto Varas;X;PS;5793;36.57|2004;A;Puerto Varas;X;IND;5019;34.43|2000;M;Puerto Varas;G;PS;3348;24.55|1996;M;Puerto Varas;G;PS;1355;11.08,P,Y,6010,1504081
X,6025,B,FRVS,FRVS,53,Flora Colipai,Flora Margarita Colipai Pafián,42,M,,,,profile.php?id=61581601325079,floracolipai,,Emprendedora y dirigente social. Ha sido encargada de asuntos indígenas en Osorno.,x,x,N,Y,6011,1506159
X,6025,B,IND,FRVS,54,Carlos Lizana,Carlos Eduardo Lizana Mardones,49,H,Profesor,,,profe.lizana.diputado.distrito.25,,ciudadanochileno0,Se desempeña como docente en Fresia. Dirigente gremial.,x,x,N,Y,6012,1505199
X,6025,B,IND,FRVS,55,Pamela Mansilla,Pamela Alejandra Mansilla Lavado,39,M,Asistente Social,,,,pamelamlavado,,Ex candidata a consejera regional por Llanquihue. Dirigenta social.,x,2017;R;Llanquihue;X;PRO;1411;1.20,P,Y,6013,1506611
X,6025,C,DC,DC,56,Héctor Barría,Héctor Alejandro Barría Angulo,45,H,Administrador Público,,hectorbarria,hectorbarria.angulo,hectorbarriadiputado,,Actual diputado por el Distrito 25 de Los Lagos. Fue alcalde y concejal de Purranque. Administrador Público y Cientista Político de la U. de Los Lagos.,2022-2025;D;25|2016-2020;A;Purranque|2008-2016;C;Purranque,2021;D;25;G;DC;13021;9.46|2016;A;Purranque;G;DC;6622;83.88|2012;C;Purranque;G;DC;1491;15.38|2008;C;Purranque;G;DC;1406;13.68,R,Y,6014,1504603
X,6025,C,FA,FA,57,Jaime Figueroa,Jaime Ignacio Figueroa Leviguán,29,H,,www.jaimefigueroa.cl,,jaimeignacio01,jaimefigueroadiputado,,Ex candidato a consejero regional por Osorno. Profesor de Historia y Ciencias Sociales de la U. Austral,x,2024;R;Osorno;X;FA;5055;3.65,P,Y,6015,1505675
X,6025,C,PL,PL,58,Nataly Oyarzo,Nataly Javiera Oyarzo Cárdenas,28,M,Egresada de Derecho,,,natalyoyarzocardenas,natalyoyarzocardenas,,Ha sido asesora jurídica en el Movimiento Sophie y activista medioambiental en Fridays For Future. Egresada de Derecho de la U. San Sebastián. Pertenece a Abogadas Feministas (Abofem).,x,2021;D;26;X;PDG;4443;2.98,O,Y,6016,1505465
X,6025,C,IND,PPD,59,Ramón Espinoza,Ramón Eugenio Espinoza Sandoval,63,H,Profesor de Historia y Geografía,,,RamonEspinozaxFrutillar,ramonespinozasandoval,,Ex alcalde y ex concejal de Frutillar.,2021-2024;C;Frutillar|2004-2016;A;Frutillar,2024;A;Frutillar;X;IND;6953;43.43|2021;C;Frutillar;G;PS;1333;17.53|2017;D;26;X;PS;8115;5.89|2016;A;Frutillar;X;PS;3016;37.35|2012;A;Frutillar;G;PS;4326;55.24|2008;A;Frutillar;G;PS;5318;72.49|2004;A;Frutillar;G;PS;3431;49.74|1993;D;57;X;PS;17965;22.26,O,Y,6017,1506075
X,6025,C,PS,PS,60,Emilia Nuyado,Emilia Iris Nuyado Ancapichún,57,M,,,,DiputadaEmiliaNuyado,diputadanuyado,emilia.nuyado,"Actual diputada por el Distrito 25 de Los Lagos, fue concejala de San Pablo. Dirigenta social en organizaciones del mundo indígena. Estudios de Contabilidad en el IP Osorno y de Planificación Social y Auditoría en la U. de Los Lagos.",2018-2025;D;25|2000-2016;C;San Pablo,2021;D;25;G;PS;15981;11.60|2017;D;25;G;PS;8149;6.27|2012;C;San Pablo;G;PS;687;13.16|2008;C;San Pablo;G;PS;607;10.30|2004;C;San Pablo;G;PS;943;16.28|2000;M;San Pablo;G;IND;467;7.84,R,Y,6018,1504292
